timestamp,op,hi,lo,cl,volume
2018-09-05 08:00:00+00:00,818724.0,821530.0,625723.0,780500.0,195.26
2018-09-05 12:00:00+00:00,782000.0,788251.0,775128.0,779690.0,56.86
2018-09-05 16:00:00+00:00,780908.0,782563.0,768479.0,770090.0,16.65
2018-09-05 20:00:00+00:00,772501.0,776358.0,771414.0,774781.0,5.9
2018-09-05 20:00:00+00:00,775000.0,778808.0,738348.0,747206.0,34.77
2018-09-06 00:00:00+00:00,744481.0,745568.0,698409.0,715498.0,53.410000000000004
2018-09-06 04:00:00+00:00,715498.0,719999.0,708348.0,713455.0,11.44
2018-09-06 08:00:00+00:00,717590.0,718133.0,703500.0,713813.0,16.0
2018-09-06 12:00:00+00:00,713170.0,725774.0,711195.0,711245.0,43.76
2018-09-06 16:00:00+00:00,713900.0,718660.0,709300.0,714620.0,10.72
2018-09-06 20:00:00+00:00,713729.0,715090.0,713111.0,715090.0,2.4
2018-09-06 20:00:00+00:00,716437.0,722075.0,711800.0,718000.0,14.15
2018-09-07 00:00:00+00:00,718000.0,724612.0,714612.0,719902.0,39.64
2018-09-07 04:00:00+00:00,718500.0,723189.0,715561.0,720410.0,10.5
2018-09-07 08:00:00+00:00,716000.0,717509.0,700392.0,706148.0,47.61
2018-09-07 12:00:00+00:00,708198.0,721247.0,708195.0,711968.0,24.740000000000002
2018-09-07 16:00:00+00:00,707644.0,720622.0,707608.0,710500.0,13.77
2018-09-07 20:00:00+00:00,714940.0,716290.0,714940.0,716290.0,0.14
2018-09-07 20:00:00+00:00,710737.0,714980.0,710000.0,710000.0,4.5
2018-09-08 00:00:00+00:00,713000.0,715172.0,712828.0,714800.0,3.33
2018-09-08 04:00:00+00:00,713790.0,718257.0,713385.0,713385.0,11.65
2018-09-08 08:00:00+00:00,714085.0,720147.0,714085.0,714500.0,10.01
2018-09-08 12:00:00+00:00,714500.0,715047.0,709523.0,712734.0,11.18
2018-09-08 16:00:00+00:00,714201.0,714201.0,680515.0,687069.0,49.83
2018-09-08 20:00:00+00:00,689852.0,689852.0,683479.0,688687.0,18.9
2018-09-08 20:00:00+00:00,688502.0,691641.0,687525.0,688413.0,6.12
2018-09-09 00:00:00+00:00,689300.0,691970.0,685503.0,689310.0,32.3
2018-09-09 04:00:00+00:00,690500.0,690500.0,686661.0,689012.0,3.12
2018-09-09 08:00:00+00:00,688100.0,714503.0,688100.0,709000.0,39.63
2018-09-09 12:00:00+00:00,709000.0,713443.0,707112.0,709000.0,15.53
2018-09-09 16:00:00+00:00,707800.0,711383.0,707224.0,707224.0,3.06
2018-09-09 20:00:00+00:00,707935.0,707935.0,707873.0,707873.0,4.0
2018-09-09 20:00:00+00:00,708230.0,708230.0,690913.0,691060.0,20.21
2018-09-10 00:00:00+00:00,695000.0,704726.0,692590.0,699230.0,18.29
2018-09-10 04:00:00+00:00,699993.0,703273.0,697213.0,699848.0,5.22
2018-09-10 08:00:00+00:00,701162.0,702051.0,694126.0,702051.0,14.68
2018-09-10 12:00:00+00:00,699700.0,703898.0,696898.0,699048.0,10.62
2018-09-10 16:00:00+00:00,700281.0,700281.0,693011.0,698614.0,7.58
2018-09-10 20:00:00+00:00,696868.0,701200.0,696868.0,701200.0,0.56
2018-09-10 20:00:00+00:00,701500.0,701500.0,697775.0,701441.0,10.7
2018-09-11 00:00:00+00:00,702000.0,710000.0,699739.0,708612.0,32.68
2018-09-11 04:00:00+00:00,706746.0,708119.0,703203.0,704180.0,7.11
2018-09-11 08:00:00+00:00,704222.0,706000.0,695000.0,699000.0,46.98
2018-09-11 12:00:00+00:00,698900.0,700881.0,690700.0,697347.0,37.21
2018-09-11 16:00:00+00:00,697050.0,700662.0,693530.0,700662.0,4.42
2018-09-11 20:00:00+00:00,696350.0,696389.0,696350.0,696389.0,2.1
2018-09-11 20:00:00+00:00,700960.0,704500.0,700000.0,701000.0,7.3100000000000005
2018-09-12 00:00:00+00:00,700238.0,700238.0,694757.0,697596.0,8.33
2018-09-12 04:00:00+00:00,697696.0,700845.0,696000.0,696000.0,7.8
2018-09-12 08:00:00+00:00,696300.0,698479.0,692000.0,695137.0,16.97
2018-09-12 12:00:00+00:00,696802.0,700490.0,695714.0,698267.0,16.21
2018-09-12 16:00:00+00:00,697996.0,704500.0,697996.0,701600.0,8.44
2018-09-12 20:00:00+00:00,701537.0,701537.0,700450.0,700450.0,0.3
2018-09-12 20:00:00+00:00,704039.0,705000.0,701806.0,702500.0,8.41
2018-09-13 00:00:00+00:00,704687.0,715000.0,704687.0,712447.0,38.34
2018-09-13 04:00:00+00:00,712115.0,712684.0,710001.0,712500.0,18.22
2018-09-13 08:00:00+00:00,711700.0,722542.0,710990.0,721007.0,47.09
2018-09-13 12:00:00+00:00,721501.0,728465.0,716731.0,725000.0,48.01
2018-09-13 16:00:00+00:00,726000.0,728974.0,719717.0,719936.0,21.14
2018-09-13 20:00:00+00:00,718063.0,724336.0,718063.0,723500.0,14.18
2018-09-13 20:00:00+00:00,723647.0,729936.0,720863.0,725618.0,13.49
2018-09-14 00:00:00+00:00,728201.0,737425.0,723000.0,732500.0,35.53
2018-09-14 04:00:00+00:00,732250.0,736100.0,731953.0,732558.0,16.71
2018-09-14 08:00:00+00:00,733053.0,733053.0,716455.0,724881.0,60.74
2018-09-14 12:00:00+00:00,724340.0,728087.0,720000.0,725500.0,20.16
2018-09-14 16:00:00+00:00,728000.0,730999.0,723423.0,730999.0,7.3100000000000005
2018-09-14 20:00:00+00:00,731000.0,731000.0,727749.0,731000.0,1.72
2018-09-14 20:00:00+00:00,729968.0,731500.0,726000.0,727333.0,14.72
2018-09-15 00:00:00+00:00,725500.0,730213.0,725500.0,727887.0,22.86
2018-09-15 04:00:00+00:00,727887.0,728500.0,724391.0,727000.0,6.970000000000001
2018-09-15 08:00:00+00:00,726933.0,730877.0,725846.0,729450.0,8.93
2018-09-15 12:00:00+00:00,728200.0,733744.0,728200.0,730822.0,10.94
2018-09-15 16:00:00+00:00,730585.0,732600.0,727808.0,730000.0,4.12
2018-09-15 20:00:00+00:00,730500.0,730500.0,729221.0,729221.0,0.11
2018-09-15 20:00:00+00:00,729000.0,731669.0,725507.0,729019.0,3.99
2018-09-16 00:00:00+00:00,729682.0,729919.0,726000.0,726600.0,8.15
2018-09-16 04:00:00+00:00,726600.0,726600.0,716983.0,722032.0,54.65
2018-09-16 08:00:00+00:00,722095.0,728000.0,721900.0,726000.0,17.24
2018-09-16 12:00:00+00:00,725946.0,727720.0,723000.0,724800.0,4.73
2018-09-16 16:00:00+00:00,725400.0,728500.0,721000.0,728500.0,7.16
2018-09-16 20:00:00+00:00,726505.0,727652.0,726505.0,727200.0,1.06
2018-09-16 20:00:00+00:00,727245.0,727350.0,726400.0,727190.0,1.24
2018-09-17 00:00:00+00:00,727190.0,729451.0,727190.0,727550.0,8.72
2018-09-17 04:00:00+00:00,727550.0,727550.0,723400.0,724535.0,12.54
2018-09-17 08:00:00+00:00,723700.0,726868.0,720000.0,724000.0,12.58
2018-09-17 12:00:00+00:00,724000.0,724366.0,693241.0,698213.0,144.74
2018-09-17 16:00:00+00:00,698448.0,707894.0,698295.0,702118.0,22.52
2018-09-17 20:00:00+00:00,702090.0,702090.0,694466.0,697403.0,5.59
2018-09-17 20:00:00+00:00,697378.0,705118.0,697000.0,700295.0,33.46
2018-09-18 00:00:00+00:00,698050.0,700950.0,697150.0,699912.0,6.12
2018-09-18 04:00:00+00:00,698902.0,703500.0,698900.0,703390.0,13.03
2018-09-18 08:00:00+00:00,703994.0,704000.0,698311.0,704000.0,33.93
2018-09-18 12:00:00+00:00,704000.0,715000.0,702542.0,712357.0,37.22
2018-09-18 16:00:00+00:00,713928.0,713928.0,707073.0,707401.0,12.97
2018-09-18 20:00:00+00:00,706653.0,708845.0,706653.0,708845.0,0.02
2018-09-18 20:00:00+00:00,708915.0,713000.0,708915.0,713000.0,2.45
2018-09-19 00:00:00+00:00,709520.0,713170.0,707047.0,712400.0,41.410000000000004
2018-09-19 04:00:00+00:00,712800.0,712800.0,709753.0,712600.0,5.7
2018-09-19 08:00:00+00:00,712790.0,713170.0,705000.0,707000.0,27.89
2018-09-19 12:00:00+00:00,705000.0,712000.0,703000.0,710553.0,29.93
2018-09-19 16:00:00+00:00,708500.0,728602.0,686330.0,718100.0,129.06
2018-09-19 20:00:00+00:00,718241.0,722100.0,718241.0,719566.0,7.58
2018-09-19 20:00:00+00:00,719249.0,719549.0,709288.0,711809.0,29.86
2018-09-20 00:00:00+00:00,712190.0,716972.0,712190.0,716111.0,16.37
2018-09-20 04:00:00+00:00,716500.0,717843.0,714162.0,717843.0,9.42
2018-09-20 08:00:00+00:00,717454.0,719550.0,714465.0,719241.0,10.31
2018-09-20 12:00:00+00:00,719777.0,721777.0,716323.0,718410.0,43.83
2018-09-20 16:00:00+00:00,719400.0,721077.0,716282.0,720081.0,8.040000000000001
2018-09-20 20:00:00+00:00,720093.0,721483.0,713000.0,716500.0,3.32
2018-09-20 20:00:00+00:00,715684.0,733646.0,715684.0,728116.0,53.39
2018-09-21 00:00:00+00:00,728116.0,737843.0,727362.0,737000.0,32.71
2018-09-21 04:00:00+00:00,737000.0,749900.0,732946.0,747600.0,67.14
2018-09-21 08:00:00+00:00,748075.0,790822.0,748075.0,758400.0,256.74
2018-09-21 12:00:00+00:00,758779.0,762873.0,749777.0,751400.0,163.92
2018-09-21 16:00:00+00:00,751633.0,759278.0,750000.0,758000.0,43.28
2018-09-21 20:00:00+00:00,758600.0,759068.0,753000.0,753000.0,2.67
2018-09-21 20:00:00+00:00,755840.0,757244.0,752766.0,756157.0,5.64
2018-09-22 00:00:00+00:00,758000.0,764800.0,753380.0,755200.0,67.6
2018-09-22 04:00:00+00:00,755033.0,756266.0,750000.0,753134.0,25.45
2018-09-22 08:00:00+00:00,752255.0,754000.0,742000.0,745061.0,58.47
2018-09-22 12:00:00+00:00,746004.0,751000.0,745592.0,748900.0,42.72
2018-09-22 16:00:00+00:00,749100.0,755555.0,744000.0,753194.0,21.97
2018-09-22 20:00:00+00:00,755000.0,755120.0,753430.0,755120.0,5.88
2018-09-22 20:00:00+00:00,752000.0,754000.0,749711.0,752090.0,3.46
2018-09-23 00:00:00+00:00,754000.0,754274.0,749521.0,749715.0,15.540000000000001
2018-09-23 04:00:00+00:00,752344.0,754813.0,751450.0,753350.0,18.61
2018-09-23 08:00:00+00:00,753100.0,760000.0,752872.0,757504.0,33.410000000000004
2018-09-23 12:00:00+00:00,757628.0,757628.0,746894.0,750426.0,28.57
2018-09-23 16:00:00+00:00,749885.0,753316.0,749000.0,750000.0,9.1
2018-09-23 20:00:00+00:00,750049.0,751000.0,749500.0,750000.0,0.4
2018-09-23 20:00:00+00:00,749500.0,754649.0,749000.0,754649.0,7.63
2018-09-24 00:00:00+00:00,752446.0,755719.0,750687.0,752589.0,23.01
2018-09-24 04:00:00+00:00,752502.0,752651.0,744000.0,749800.0,31.39
2018-09-24 08:00:00+00:00,749000.0,750400.0,737871.0,738830.0,65.98
2018-09-24 12:00:00+00:00,739219.0,744901.0,739100.0,740400.0,19.45
2018-09-24 16:00:00+00:00,741300.0,747700.0,741300.0,744900.0,24.580000000000002
2018-09-24 20:00:00+00:00,745226.0,745308.0,745226.0,745308.0,0.08
2018-09-24 20:00:00+00:00,744378.0,747197.0,739000.0,740733.0,14.89
2018-09-25 00:00:00+00:00,740833.0,740833.0,718393.0,728012.0,94.45
2018-09-25 04:00:00+00:00,728012.0,730000.0,718407.0,719000.0,59.9
2018-09-25 08:00:00+00:00,718699.0,724989.0,716399.0,719680.0,46.85
2018-09-25 12:00:00+00:00,721051.0,725622.0,720000.0,722222.0,62.78
2018-09-25 16:00:00+00:00,723189.0,724756.0,715354.0,718500.0,53.96
2018-09-25 20:00:00+00:00,718809.0,723168.0,717722.0,721672.0,4.41
2018-09-25 20:00:00+00:00,721698.0,728339.0,720000.0,728339.0,31.44
2018-09-26 00:00:00+00:00,724500.0,725095.0,719190.0,720356.0,123.52
2018-09-26 04:00:00+00:00,720462.0,729000.0,720210.0,728464.0,63.22
2018-09-26 08:00:00+00:00,728464.0,736500.0,725645.0,736500.0,150.38
2018-09-26 12:00:00+00:00,736500.0,738750.0,730600.0,736862.0,106.46000000000001
2018-09-26 16:00:00+00:00,736788.0,737851.0,731550.0,731889.0,17.97
2018-09-26 20:00:00+00:00,730835.0,732335.0,730835.0,732000.0,1.6300000000000001
2018-09-26 20:00:00+00:00,732977.0,733713.0,726223.0,728077.0,26.52
2018-09-27 00:00:00+00:00,729077.0,734800.0,729000.0,734105.0,99.28
2018-09-27 04:00:00+00:00,733290.0,733740.0,727247.0,728300.0,44.05
2018-09-27 08:00:00+00:00,727111.0,733000.0,726000.0,731245.0,118.69
2018-09-27 12:00:00+00:00,731395.0,737754.0,731395.0,734740.0,92.89
2018-09-27 16:00:00+00:00,735732.0,786400.0,734301.0,754712.0,173.18
2018-09-27 20:00:00+00:00,754565.0,762487.0,754565.0,757373.0,21.38
2018-09-27 20:00:00+00:00,757500.0,762758.0,751939.0,755500.0,86.02
2018-09-28 00:00:00+00:00,755500.0,761057.0,755500.0,758249.0,140.77
2018-09-28 04:00:00+00:00,758478.0,769826.0,757612.0,767559.0,114.72
2018-09-28 08:00:00+00:00,766695.0,766846.0,743794.0,751870.0,136.99
2018-09-28 12:00:00+00:00,751840.0,757142.0,743114.0,753200.0,165.14000000000001
2018-09-28 16:00:00+00:00,753000.0,758000.0,742000.0,756645.0,43.71
2018-09-28 20:00:00+00:00,758803.0,758803.0,752669.0,754000.0,9.35
2018-09-28 20:00:00+00:00,754000.0,755000.0,751010.0,752112.0,48.57
2018-09-29 00:00:00+00:00,751620.0,752134.0,734698.0,737578.0,107.18
2018-09-29 04:00:00+00:00,737900.0,742666.0,735400.0,742162.0,87.4
2018-09-29 08:00:00+00:00,742586.0,750608.0,738944.0,746990.0,343.78000000000003
2018-09-29 12:00:00+00:00,746990.0,748749.0,740433.0,747595.0,203.84
2018-09-29 16:00:00+00:00,745165.0,748362.0,741208.0,747274.0,308.55
2018-09-29 20:00:00+00:00,746752.0,749100.0,745196.0,747243.0,24.150000000000002
2018-09-29 20:00:00+00:00,747243.0,753000.0,744920.0,748000.0,50.5
2018-09-30 00:00:00+00:00,747500.0,749000.0,745000.0,746511.0,15.99
2018-09-30 04:00:00+00:00,746027.0,748000.0,743937.0,746500.0,49.33
2018-09-30 08:00:00+00:00,746510.0,754090.0,745773.0,751500.0,128.66
2018-09-30 12:00:00+00:00,751768.0,753570.0,745500.0,749091.0,136.62
2018-09-30 16:00:00+00:00,748157.0,752000.0,745600.0,749998.0,119.54
2018-09-30 20:00:00+00:00,746057.0,748550.0,739900.0,743531.0,35.1
2018-09-30 20:00:00+00:00,743631.0,753000.0,740417.0,752082.0,72.35
2018-10-01 00:00:00+00:00,750679.0,755900.0,750679.0,753500.0,78.44
2018-10-01 04:00:00+00:00,753500.0,755081.0,749910.0,751000.0,29.040000000000003
2018-10-01 08:00:00+00:00,750528.0,752801.0,746500.0,748668.0,28.16
2018-10-01 12:00:00+00:00,748100.0,751000.0,740000.0,745627.0,84.21000000000001
2018-10-01 16:00:00+00:00,746342.0,749543.0,743581.0,746862.0,58.57
2018-10-01 20:00:00+00:00,747115.0,750000.0,745304.0,747124.0,16.35
2018-10-01 20:00:00+00:00,746282.0,751075.0,745195.0,748500.0,36.25
2018-10-02 00:00:00+00:00,748111.0,750200.0,746738.0,748500.0,51.05
2018-10-02 04:00:00+00:00,748500.0,750299.0,745388.0,747088.0,105.3
2018-10-02 08:00:00+00:00,747840.0,748527.0,743000.0,744000.0,107.9
2018-10-02 12:00:00+00:00,743800.0,748000.0,740239.0,742200.0,65.29
2018-10-02 16:00:00+00:00,742018.0,743000.0,738000.0,739888.0,9.17
2018-10-02 20:00:00+00:00,738100.0,743500.0,738100.0,740000.0,3.06
2018-10-02 20:00:00+00:00,740000.0,745000.0,738000.0,740000.0,15.93
2018-10-03 00:00:00+00:00,739200.0,743300.0,727827.0,730333.0,221.58
2018-10-03 04:00:00+00:00,729836.0,734222.0,727236.0,732003.0,152.67
2018-10-03 08:00:00+00:00,730826.0,736500.0,729109.0,735210.0,171.66
2018-10-03 12:00:00+00:00,735162.0,741450.0,732010.0,738607.0,237.08
2018-10-03 16:00:00+00:00,739390.0,742550.0,734157.0,735000.0,120.91
2018-10-03 20:00:00+00:00,735000.0,737000.0,735000.0,737000.0,2.9
2018-10-03 20:00:00+00:00,738422.0,741928.0,734792.0,739772.0,28.35
2018-10-04 00:00:00+00:00,740498.0,754200.0,738884.0,750616.0,229.45
2018-10-04 04:00:00+00:00,749880.0,751200.0,747306.0,747325.0,182.53
2018-10-04 08:00:00+00:00,747980.0,752500.0,744545.0,744847.0,220.7
2018-10-04 12:00:00+00:00,745510.0,747436.0,741770.0,745242.0,44.57
2018-10-04 16:00:00+00:00,745899.0,748504.0,743370.0,748110.0,82.88
2018-10-04 20:00:00+00:00,747299.0,748366.0,743888.0,747058.0,56.26
2018-10-04 20:00:00+00:00,747058.0,748000.0,742979.0,747531.0,154.43
2018-10-05 00:00:00+00:00,746619.0,751035.0,741765.0,744474.0,172.5
2018-10-05 04:00:00+00:00,744200.0,747681.0,743400.0,745129.0,149.46
2018-10-05 08:00:00+00:00,744524.0,746348.0,742510.0,746200.0,117.92
2018-10-05 12:00:00+00:00,746150.0,747434.0,743886.0,746052.0,116.01
2018-10-05 16:00:00+00:00,746100.0,746453.0,743000.0,744990.0,27.560000000000002
2018-10-05 20:00:00+00:00,744990.0,745590.0,743999.0,745416.0,2.73
2018-10-05 20:00:00+00:00,744568.0,755000.0,743962.0,748135.0,104.57
2018-10-06 00:00:00+00:00,748940.0,750100.0,744527.0,746500.0,94.86
2018-10-06 04:00:00+00:00,746508.0,748800.0,745640.0,748781.0,57.04
2018-10-06 08:00:00+00:00,748045.0,749081.0,744031.0,745219.0,68.24
2018-10-06 12:00:00+00:00,744386.0,746542.0,743386.0,745410.0,48.36
2018-10-06 16:00:00+00:00,745988.0,746421.0,743860.0,744500.0,3.81
2018-10-06 20:00:00+00:00,745040.0,746235.0,744300.0,746170.0,24.0
2018-10-07 00:00:00+00:00,746140.0,746855.0,744348.0,746454.0,116.4
2018-10-07 04:00:00+00:00,746403.0,746719.0,743458.0,744680.0,112.99
2018-10-07 08:00:00+00:00,744700.0,744700.0,739689.0,742275.0,80.11
2018-10-07 12:00:00+00:00,742035.0,744046.0,740502.0,743222.0,85.05
2018-10-07 16:00:00+00:00,743333.0,745000.0,742076.0,744904.0,49.13
2018-10-07 20:00:00+00:00,744950.0,745000.0,743035.0,743993.0,7.15
2018-10-07 20:00:00+00:00,743627.0,748561.0,742608.0,746875.0,55.589999999999996
2018-10-08 00:00:00+00:00,747375.0,748462.0,745473.0,746000.0,51.07
2018-10-08 04:00:00+00:00,746044.0,747000.0,744054.0,744054.0,13.9
2018-10-08 08:00:00+00:00,744718.0,748359.0,742704.0,747000.0,60.42
2018-10-08 12:00:00+00:00,747219.0,753624.0,744752.0,749022.0,79.87
2018-10-08 16:00:00+00:00,748087.0,750000.0,746000.0,749000.0,13.47
2018-10-08 20:00:00+00:00,749000.0,750000.0,749000.0,750000.0,0.36
2018-10-08 20:00:00+00:00,748053.0,749233.0,746631.0,747242.0,12.21
2018-10-09 00:00:00+00:00,747658.0,747658.0,745000.0,747403.0,25.7
2018-10-09 04:00:00+00:00,746282.0,748000.0,745500.0,748000.0,9.89
2018-10-09 08:00:00+00:00,748000.0,748100.0,745067.0,745500.0,27.56
2018-10-09 12:00:00+00:00,745454.0,746013.0,742010.0,745000.0,42.79
2018-10-09 16:00:00+00:00,744300.0,745900.0,743010.0,745900.0,9.7
2018-10-09 20:00:00+00:00,744428.0,744428.0,743800.0,743800.0,4.63
2018-10-09 20:00:00+00:00,744000.0,745900.0,743900.0,745505.0,10.78
2018-10-10 00:00:00+00:00,745000.0,745400.0,736000.0,738389.0,40.11
2018-10-10 04:00:00+00:00,739145.0,740375.0,730099.0,733478.0,54.61
2018-10-10 08:00:00+00:00,733478.0,738000.0,732743.0,736940.0,57.120000000000005
2018-10-10 12:00:00+00:00,737000.0,738701.0,733150.0,733666.0,34.43
2018-10-10 16:00:00+00:00,733666.0,738500.0,733200.0,736373.0,18.13
2018-10-10 20:00:00+00:00,736821.0,736821.0,735000.0,735000.0,3.46
2018-10-10 20:00:00+00:00,734500.0,734500.0,732409.0,732727.0,16.9
2018-10-11 00:00:00+00:00,732333.0,732500.0,689000.0,701099.0,373.02
2018-10-11 04:00:00+00:00,700356.0,703000.0,693650.0,698341.0,51.15
2018-10-11 08:00:00+00:00,698800.0,701754.0,696666.0,696666.0,44.99
2018-10-11 12:00:00+00:00,696915.0,704904.0,691691.0,697766.0,136.26
2018-10-11 16:00:00+00:00,699800.0,701348.0,696466.0,697404.0,21.65
2018-10-11 20:00:00+00:00,695000.0,699168.0,692000.0,697900.0,8.46
2018-10-11 20:00:00+00:00,697980.0,697980.0,687194.0,692000.0,75.15
2018-10-12 00:00:00+00:00,692000.0,698500.0,688079.0,698500.0,111.56
2018-10-12 04:00:00+00:00,698219.0,703523.0,697562.0,699717.0,71.25
2018-10-12 08:00:00+00:00,699839.0,700400.0,696025.0,699185.0,71.21
2018-10-12 12:00:00+00:00,699239.0,701043.0,698082.0,699965.0,66.28
2018-10-12 16:00:00+00:00,698610.0,699000.0,696427.0,699000.0,23.97
2018-10-12 20:00:00+00:00,699000.0,699189.0,698540.0,698592.0,2.94
2018-10-12 20:00:00+00:00,699309.0,699564.0,695659.0,696501.0,30.37
2018-10-13 00:00:00+00:00,696378.0,699305.0,695801.0,696976.0,36.84
2018-10-13 04:00:00+00:00,696669.0,698500.0,696351.0,697800.0,22.96
2018-10-13 08:00:00+00:00,697269.0,699000.0,697129.0,698500.0,32.73
2018-10-13 12:00:00+00:00,698400.0,698508.0,696431.0,698325.0,23.7
2018-10-13 16:00:00+00:00,697472.0,698249.0,696000.0,697151.0,11.120000000000001
2018-10-13 20:00:00+00:00,698084.0,698276.0,697400.0,697769.0,2.62
2018-10-14 00:00:00+00:00,697969.0,700898.0,697610.0,700314.0,38.13
2018-10-14 04:00:00+00:00,700543.0,705130.0,700450.0,701784.0,57.94
2018-10-14 08:00:00+00:00,701500.0,701700.0,699124.0,699855.0,37.6
2018-10-14 12:00:00+00:00,699694.0,701864.0,699552.0,701311.0,48.89
2018-10-14 16:00:00+00:00,702000.0,702612.0,700511.0,702202.0,19.19
2018-10-14 20:00:00+00:00,702550.0,702647.0,697700.0,698682.0,12.43
2018-10-14 20:00:00+00:00,699177.0,699252.0,692080.0,695513.0,61.160000000000004
2018-10-15 00:00:00+00:00,695369.0,698554.0,691432.0,698100.0,82.93
2018-10-15 04:00:00+00:00,697778.0,749086.0,697421.0,718816.0,426.64
2018-10-15 08:00:00+00:00,716345.0,722746.0,711713.0,719557.0,145.32
2018-10-15 12:00:00+00:00,718165.0,720000.0,713026.0,715359.0,67.6
2018-10-15 16:00:00+00:00,716099.0,718803.0,715118.0,715857.0,27.27
2018-10-15 20:00:00+00:00,714632.0,715309.0,713000.0,714764.0,13.08
2018-10-15 20:00:00+00:00,714625.0,722962.0,713944.0,721062.0,48.22
2018-10-16 00:00:00+00:00,720299.0,721762.0,717652.0,720200.0,54.46
2018-10-16 04:00:00+00:00,720101.0,729100.0,719000.0,724073.0,106.63
2018-10-16 08:00:00+00:00,723358.0,725000.0,719206.0,724410.0,97.77
2018-10-16 12:00:00+00:00,724100.0,726573.0,721367.0,723832.0,81.16
2018-10-16 16:00:00+00:00,723459.0,724598.0,719425.0,722200.0,52.78
2018-10-16 20:00:00+00:00,724150.0,725500.0,724150.0,725392.0,4.5600000000000005
2018-10-16 20:00:00+00:00,725424.0,729496.0,724066.0,727280.0,61.54
2018-10-17 00:00:00+00:00,727061.0,727072.0,723800.0,725766.0,32.63
2018-10-17 04:00:00+00:00,725547.0,727000.0,723099.0,723100.0,21.990000000000002
2018-10-17 08:00:00+00:00,723168.0,724766.0,720000.0,724022.0,52.31
2018-10-17 12:00:00+00:00,723730.0,724350.0,720311.0,724256.0,36.9
2018-10-17 16:00:00+00:00,724256.0,726014.0,722750.0,724700.0,15.15
2018-10-17 20:00:00+00:00,724010.0,726001.0,724000.0,726001.0,5.84
2018-10-17 20:00:00+00:00,725849.0,727853.0,725717.0,726600.0,23.31
2018-10-18 00:00:00+00:00,726000.0,730182.0,724749.0,726850.0,66.83
2018-10-18 04:00:00+00:00,726847.0,727356.0,725500.0,726000.0,45.589999999999996
2018-10-18 08:00:00+00:00,725803.0,726225.0,723500.0,724850.0,31.36
2018-10-18 12:00:00+00:00,724807.0,725622.0,722331.0,723111.0,22.91
2018-10-18 16:00:00+00:00,722652.0,722742.0,712500.0,717215.0,70.53
2018-10-18 20:00:00+00:00,718212.0,718212.0,716953.0,717048.0,2.54
2018-10-18 20:00:00+00:00,717184.0,720000.0,714138.0,718396.0,35.27
2018-10-19 00:00:00+00:00,718635.0,721300.0,718107.0,718418.0,28.78
2018-10-19 04:00:00+00:00,719028.0,720000.0,715199.0,715500.0,40.57
2018-10-19 08:00:00+00:00,716000.0,719680.0,715927.0,718359.0,43.52
2018-10-19 12:00:00+00:00,717477.0,718817.0,715069.0,718024.0,43.95
2018-10-19 16:00:00+00:00,718289.0,719800.0,717556.0,719269.0,25.89
2018-10-19 20:00:00+00:00,718036.0,718439.0,717995.0,718439.0,1.06
2018-10-19 20:00:00+00:00,719000.0,719440.0,718521.0,719200.0,5.83
2018-10-20 00:00:00+00:00,718505.0,719536.0,716500.0,718553.0,17.52
2018-10-20 04:00:00+00:00,718686.0,723100.0,718378.0,721317.0,42.980000000000004
2018-10-20 08:00:00+00:00,720996.0,721635.0,720428.0,721383.0,16.65
2018-10-20 12:00:00+00:00,721300.0,721489.0,719650.0,720113.0,6.96
2018-10-20 16:00:00+00:00,719471.0,720300.0,718752.0,719963.0,17.29
2018-10-20 20:00:00+00:00,719878.0,720203.0,719763.0,719860.0,4.9799999999999995
2018-10-20 20:00:00+00:00,720450.0,721021.0,719712.0,720798.0,6.76
2018-10-21 00:00:00+00:00,720798.0,727511.0,720700.0,723779.0,80.23
2018-10-21 04:00:00+00:00,723650.0,724062.0,723050.0,723472.0,15.07
2018-10-21 08:00:00+00:00,723355.0,725653.0,723212.0,724141.0,53.19
2018-10-21 12:00:00+00:00,724000.0,725500.0,723700.0,724400.0,41.4
2018-10-21 16:00:00+00:00,724400.0,724595.0,722864.0,723613.0,12.15
2018-10-21 20:00:00+00:00,724006.0,724451.0,723800.0,724447.0,1.54
2018-10-21 20:00:00+00:00,724300.0,724407.0,719500.0,721333.0,43.16
2018-10-22 00:00:00+00:00,721340.0,722068.0,718395.0,721656.0,53.17
2018-10-22 04:00:00+00:00,721656.0,723956.0,721457.0,722350.0,43.03
2018-10-22 08:00:00+00:00,722500.0,722823.0,720564.0,721576.0,48.08
2018-10-22 12:00:00+00:00,721576.0,721624.0,718500.0,720935.0,47.01
2018-10-22 16:00:00+00:00,720848.0,721615.0,720721.0,721615.0,9.06
2018-10-22 20:00:00+00:00,721037.0,723300.0,721037.0,722895.0,22.66
2018-10-22 20:00:00+00:00,722700.0,723597.0,721604.0,722004.0,35.77
2018-10-23 00:00:00+00:00,721904.0,722400.0,719000.0,720500.0,36.39
2018-10-23 04:00:00+00:00,719936.0,720993.0,718847.0,718907.0,43.99
2018-10-23 08:00:00+00:00,719557.0,719849.0,714369.0,715946.0,181.26
2018-10-23 12:00:00+00:00,715540.0,717918.0,714600.0,716178.0,69.46
2018-10-23 16:00:00+00:00,716752.0,720700.0,716396.0,718882.0,42.59
2018-10-23 20:00:00+00:00,719085.0,719182.0,717746.0,718112.0,8.3
